ID,ZONAS VIBRA,DIRECCION,Latitud,Longitud,dist_zona1,dist_zona2,dist_zona3,dist_zona4,dist_zona5,dist_zona6,dist_zona7,dist_zona8,dist_zona9,dist_zona10,dist_zona11,dist_zona12,dist_zona13,dist_zona14,dist_zona15,dist_zona16,dist_zona17,dist_zona18,dist_zona19,dist_zona20,dist_zona21,dist_zona22,dist_zona23,dist_zona24,dist_zona25,dist_zona26,dist_zona27,dist_zona28,dist_zona29,dist_zona30,dist_zona31,dist_zona32,dist_zona33,dist_zona34,dist_zona35,dist_zona36,dist_zona37,dist_zona38,dist_zona39,dist_zona40,dist_zona41,dist_zona42,dist_zona43,dist_zona44,dist_zona45,dist_zona46,dist_zona47,dist_zona48,dist_zona49,dist_zona50,dist_zona51,dist_zona52,dist_zona53,dist_zona54,dist_zona55,dist_zona56,dist_zona57,dist_zona58,dist_zona59,dist_zona60,dist_zona61,dist_zona62,dist_zona63,dist_zona64,dist_zona65,dist_zona66,dist_zona67,dist_zona68,dist_zona69,dist_zona70,dist_zona71,dist_zona72,dist_zona73,dist_zona74,dist_zona75,dist_zona76,dist_zona77,dist_zona78,dist_zona79,dist_zona80,dist_zona81,dist_zona82,dist_zona83,dist_zona84,dist_zona85,dist_zona86,dist_zona87,dist_zona88,dist_zona89,dist_zona90,dist_zona91,dist_zona92,dist_zona93,dist_zona94,dist_zona95,dist_zona96,dist_zona97,dist_zona98,dist_zona99,dist_zona100,dist_zona101,dist_zona102,dist_zona103,dist_zona104,dist_zona105,dist_zona106,dist_zona107,dist_zona108,dist_zona109,dist_zona110,dist_zona111,dist_zona112,dist_zona113,dist_zona114,dist_zona115,dist_zona116,dist_zona117,dist_zona118,dist_zona119,dist_zona120,dist_zona121,dist_zona122,dist_zona123,dist_zona124,dist_zona125,dist_zona126,dist_zona127,dist_zona128,dist_zona129,dist_zona130,dist_zona131,dist_zona132,dist_zona133,dist_zona134,dist_zona135,dist_zona136,dist_zona137,dist_zona138,dist_zona139,dist_zona140,dist_zona141,dist_zona142,dist_zona143,dist_zona144,dist_zona145,dist_zona146,dist_zona147,dist_zona148,dist_zona149,dist_zona150
31,SAN ANTONIO- EL OASIS,Manzana B Casa 146 Parque Principal Barrio Oasis,4.45015,-75.20671,3643.747853,3411.659675,4447.021412,4230.371978,3848.182702,4075.619794,4620.127638,3698.259493,3854.543294,3041.962737,3076.112511,3772.687594,3764.792872,3998.319522,4418.731536,4117.420415,4130.794337,1664.401261,2282.379351,2432.58239,660.1665267,1079.430298,613.3379719,1766.719307,1165.000369,1124.058097,1724.203712,1139.116021,1038.082944,663.2249814,0,6838.246957,6781.065351,7326.684994,8607.456223,8679.242173,8417.404332,8036.396257,8794.236079,8291.419006,4792.863175,5577.575376,7923.779262,5173.659919,5444.78369,3674.501078,3527.631203,3996.152511,10715.96619,10959.32235,4192.464183,8356.673567,8984.197185,1907.175428,7497.956766,7383.173324,1977.901671,1994.919714,7151.610063,2145.46274,3810.032922,3002.42236,2360.446149,2007.815949,2439.695113,2474.728806,3152.406648,4064.186837,3860.420949,3892.214427,3867.300353,8467.735443,2451.978702,2891.339887,2605.337491,3892.214427,4278.28603,3198.134911,3862.612129,4182.242179,4031.083785,4123.03302,4325.724163,4754.222829,4563.832859,3894.618667,4998.082682,4408.406041,6024.434009,6196.674977,7571.046576,22962.89117,19542.27138,12394.08068,9521.133057,10533.07381,15932.69729,23763.49916,28069.02046,25292.49189,15905.49875,23766.26165,5220.682402,12967.86693,14203.41175,9818.435994,12184.68017,9733.034915,8092.894105,6135.603639,5954.160094,1755.797864,6602.907461,10098.60575,16545.47619,16538.06967,8544.542588,17646.23522,5002.796293,8826.812365,9156.360579,17119.36678,18998.46604,2377.691927,3488.204381,12067.50708,10201.45985,4284.761429,8173.921161,11986.89764,8014.210578,13768.16155,5050.836153,8092.894105,11588.29313,30442.81879,34344.66453,24209.85466,25764.6982,11998.7969,7058.274106,17734.81966,13902.87124,20516.48467,12458.91505,12391.26376,3035.201379,3588.181758,15205.33717,10940.67317
32,PARQUE SALADO,Parque Principal Salado Iglesia,4.449324,-75.145102,10464.25154,10094.3456,11237.30881,11019.27776,10577.05089,10880.04253,11448.7302,10461.74071,10649.05174,9729.205998,9657.78831,10473.88114,10483.4637,10827.70053,11243.5875,10955.5901,10938.37645,8408.488128,9043.288745,9169.252415,7023.132194,7747.109238,7163.928845,5239.095809,6363.732351,6050.900714,5491.693054,6505.00506,6322.612684,6530.975202,6838.246957,0,89.84802264,519.4608003,1805.942668,1906.98823,1631.120813,1215.166023,2009.249286,1588.472841,2046.313332,1271.148145,1137.50262,1667.878036,2230.562139,3294.023481,3876.28211,3611.106131,9597.800427,11532.69817,3022.059106,4546.760166,5579.56288,6188.121992,4579.165065,4851.394452,5892.573303,5641.811795,5128.448756,5674.301045,4989.655564,9327.210438,8860.654165,8036.139978,8257.356283,8976.658397,8945.387309,10162.82809,9887.989226,10123.12519,10100.59515,2511.229031,8262.413035,8700.361031,8282.737487,10123.12519,10633.77151,9394.735464,10444.31442,10727.78101,10568.40499,10824.94154,10554.83619,11118.87273,11217.78646,10698.81242,11461.10104,10920.6845,12507.48305,12304.23337,13781.29661,29079.2552,25798.61968,18645.95825,11950.08164,16748.30362,22770.29692,30334.10161,34646.73937,31439.20763,18775.96885,30336.10124,10822.20417,13798.77105,20198.31291,16253.15972,18358.65904,16183.71425,14841.66404,12862.80553,11900.60399,5248.529386,9177.896512,11063.95617,9775.617342,9768.01624,15183.32007,12729.95204,11830.2997,15319.75436,15170.80433,11894.72395,14724.4807,8813.067544,9320.462322,18039.017,6330.498842,11033.67648,4442.366724,5921.524129,14341.36239,19897.32025,1834.341029,14841.66404,5547.406684,36248.05645,41181.0757,19739.94455,21117.45117,10294.72944,10601.69094,12824.48008,13030.69416,24032.33146,18743.66699,18540.49869,8446.881771,9897.353582,10378.04298,9843.004355
33,PLAZA DEL SALADO,Plaza del Salado,4.449955,-75.145612,10409.9448,10045.97279,11185.29796,10967.26513,10527.49521,10827.04825,11393.77762,10410.7205,10596.58114,9680.347589,9611.6365,10425.23076,10434.21634,10772.5617,11183.59291,10898.07388,10877.13112,8356.446096,8991.38103,9118.296854,6972.536926,7695.627818,7112.051212,5191.209421,6318.5162,6002.882054,5447.687718,6437.273963,6256.47863,6467.914836,6781.065351,89.84802264,0,555.5092607,1848.207264,1943.485859,1669.253968,1261.706076,2048.547301,1611.724449,1988.205072,1224.298594,1172.788502,1615.807245,2238.288467,3252.684992,3848.911579,3592.914043,9655.352457,11575.09425,2995.811076,4618.266053,5650.922799,6152.162102,4636.943488,4905.268907,5856.477893,5604.359439,5176.588155,5639.538493,4980.005846,9285.719467,8814.920722,7995.276559,8220.301533,8931.123651,8911.281335,10127.05259,9852.842629,10084.91094,10062.29593,2600.43819,8225.477824,8665.171917,8247.680637,10084.91094,10593.95596,9355.629962,10399.10758,10683.7959,10524.44846,10776.52159,10517.39802,11079.50799,11171.22361,10645.77369,11419.89724,10877.72716,12466.71912,12271.58187,13748.0002,29053.94781,25769.07979,18614.5179,11970.51958,16716.8731,22712.0765,30261.45784,34574.03954,31359.23169,18800.10103,30263.43847,10742.63568,13842.19272,20117.95184,16179.641,18280.73386,16110.49835,14776.46172,12797.32719,11823.01631,5200.561791,9187.807788,11100.54851,9819.830412,9812.247758,15114.44955,12708.38592,11770.48117,15280.44148,15142.77454,11879.35264,14812.71703,8744.836749,9244.832433,17958.90503,6274.711088,10983.59107,4374.03881,5921.610139,14305.81922,19869.34184,1792.9458,14776.46172,5545.370905,36231.1815,41125.07599,19829.27898,21207.13378,10360.20672,10604.01181,12802.88522,13091.76937,23942.51806,18667.13116,18462.22499,8416.104078,9857.271349,10351.44654,9764.95902
34,VILLA CLARA SALADO,Parque Central Villa Clara,4.45092,-75.1407,10958.93454,10599.94156,11736.62147,11518.59525,11080.75181,11377.44124,11941.93741,10962.91863,11147.49994,10234.0559,10166.5606,10979.03891,10987.67147,11320.52449,11723.93143,11442.69291,11415.0302,8907.87964,9542.895942,9670.598811,7525.233127,8247.586295,7663.720318,5745.607174,6873.747631,6557.170728,6003.129009,6959.729329,6783.708116,7002.782391,7326.684994,519.4608003,555.5092607,0,1292.909611,1388.898622,1114.013318,709.9412664,1493.132341,1072.886979,2535.220583,1779.644162,618.5516699,2168.930982,2716.404764,3808.075655,4395.696274,4127.365031,9876.786933,11892.09935,3541.39044,4736.595609,5765.554938,6705.910846,4868.730543,5162.651469,6410.288937,6158.783432,5469.203098,6192.606104,5497.937532,9841.187722,9369.981835,8550.670434,8774.604464,9486.237266,9463.990022,10680.75877,10406.19891,10639.68237,10617.09608,2454.272899,8779.728441,9218.541032,8800.96855,10639.68237,11149.17904,9910.671299,10954.28882,11239.20294,11079.8599,11330.44917,11071.88292,11634.62801,11725.98637,11196.12995,11975.34438,11433.22476,13022.11628,12823.28651,14300.18587,29598.13152,26318.07968,19165.26273,12393.08283,17267.60683,23255.07489,30762.01251,35074.1956,31816.54293,19205.64256,30763.90711,11206.232,14152.12471,20573.26925,16677.16857,18753.62863,16609.45121,15304.47737,13324.78567,12299.44012,5754.922772,9650.300015,11449.29857,9264.590312,9257.011932,15631.03594,12298.94466,12311.09659,15835.56365,15690.21013,11444.31677,14658.6381,9264.775003,9733.513625,18416.48421,6070.343791,11536.4753,4284.377412,5434.847145,14859.42468,20416.71568,2348.244172,15304.47737,5065.690075,36762.16306,41671.34906,19629.22572,20982.8225,10518.35809,11089.97592,12393.5372,13283.52767,24194.4635,19148.4914,18932.81643,8966.247089,10412.54565,9966.065025,9762.769332
35,BARRIO NAZARETH 2 POLIDEPORTIVO,Manzana 15 Casa 10,4.452786,-75.1292,12244.0117,11891.95179,13025.13584,12807.13309,12371.92324,12664.61018,13225.59147,12252.71073,12435.46579,11525.78645,11459.39266,12270.8657,12279.0875,12603.94723,12994.59955,12720.66532,12681.59009,10196.77187,10831.84217,10960.604,8815.890916,9537.247297,8953.063246,7038.128313,8166.653335,7849.580306,7295.864341,8203.836186,8035.919413,8267.017785,8607.456223,1805.942668,1848.207264,1292.909611,0,166.0767616,198.183314,594.5660343,214.1026666,450.3587076,3821.776624,3072.49177,683.7330218,3460.946793,3895.106239,5099.675365,5668.866386,5378.940881,10451.66553,12660.74229,4814.041426,5197.161886,6180.558233,7992.352975,5554.393194,5889.835562,7696.955919,7447.109753,6257.984431,7477.496472,6714.099925,11132.95036,10662.87128,9842.019962,10062.23741,10779.13943,10747.22716,11966.50788,11691.01429,11928.60484,11906.11372,2547.055191,10067.21059,10503.54571,10085.82242,11928.60484,12439.69468,11200.54409,12247.1983,12531.994,12372.64419,12622.4022,12359.8743,12924.72528,13018.71558,12483.25982,13266.93174,12725.72091,14313.39542,14103.42871,15581.43971,30857.43851,27590.03835,20442.2762,13388.48917,18544.74121,24528.82056,31951.11672,36261.73594,32915.30167,20149.22128,31952.83452,12335.09219,14895.08975,21673.51132,17865.24615,19891.10121,17800.36984,16551.79995,14571.8768,13450.95686,7047.414852,10739.61772,12289.05391,7971.681384,7964.102688,16856.65321,11426.1398,13582.07714,17125.57264,16959.13365,10506.0795,14335.07664,10501.32516,10912.80317,19523.17275,5818.850667,12827.15924,4393.549007,4393.334067,16144.57719,21684.88341,3639.795525,16551.79995,4054.463618,37988.0075,42950.47545,19177.15742,20469.67694,10947.72404,12225.07068,11520.56484,13767.74164,24855.64596,20302.76748,20065.49199,10243.28314,11703.29467,9171.810336,9921.411493
36,BARRIO SANTA CATALINA 2,Santa Catalina 2,4.454166667,-75.12861111,12318.72739,11976.7008,13103.60075,12885.65314,12454.65802,12741.48097,13298.821,12333.05736,12513.30806,11609.84596,11547.68971,12355.08994,12362.34537,12677.05332,13058.40277,12789.36043,12743.05302,10276.13163,10911.16832,11041.44611,8898.178549,9617.803606,9033.286024,7125.30488,8257.043772,7936.151204,7388.136358,8256.242664,8091.893465,8328.63803,8679.242173,1906.98823,1943.485859,1388.898622,166.0767616,0,277.4241268,714.0840607,123.9592077,425.565543,3901.831795,3165.501401,770.6976317,3548.54165,4027.890491,5195.748698,5779.55307,5497.71572,10617.55581,12825.76226,4924.707084,5362.706835,6345.118765,8094.771787,5719.722215,6054.622284,7799.162887,7547.640711,6421.558049,7581.24695,6842.57905,11228.15271,10751.94262,9938.165892,10163.49158,10868.48706,10852.36906,12069.59226,11794.90959,12028.38213,12005.77342,2708.860473,10168.62163,10607.2663,10189.66373,12028.38213,12537.23756,11299.0823,12336.82182,12623.43842,12464.14696,12706.9266,12460.73178,13022.90548,13106.13195,12560.10924,13362.45744,12818.6879,14409.53785,14210.83804,15688.11564,30975.45141,27702.38786,20551.75404,13544.87766,18654.12064,24593.5035,31979.52219,36289.44031,32919.05317,20309.08598,31981.18402,12349.75196,15060.59566,21678.74337,17894.71383,19905.89362,17830.73327,16603.04246,14623.34861,13471.03272,7134.474777,10887.90862,12452.39723,7883.886795,7876.351165,16899.01195,11261.60361,13645.96872,17223.8287,17072.79798,10343.5638,14454.27642,10549.53165,10941.69479,19530.31147,5671.82602,12908.91892,4279.180103,4234.419984,16248.21469,21799.00689,3736.294245,16603.04246,3893.321323,38116.45118,43018.58574,19282.04915,20567.51996,11111.44371,12368.42157,11356.04013,13932.28208,24784.34944,20321.99596,20079.01036,10352.48167,11800.47005,9005.884701,9800.863113
37,BARRIO NAZARETH 1,Manzana 2 Casa 11,4.45323,-75.13093,12055.21036,11707.79571,12837.95955,12619.97816,12186.7539,12476.72485,13036.207,12066.38653,12248.00203,11341.2687,11277.1418,12086.44564,12094.1775,12414.50414,12801.91353,12529.58022,12488.20996,10009.94619,10645.01615,10774.48878,8630.416843,9350.961197,8766.602368,6855.122992,7985.519336,7666.281096,7115.824144,8008.16048,7841.015492,8073.581086,8417.404332,1631.120813,1669.253968,1114.013318,198.183314,277.4241268,0,438.9543942,379.7148856,290.8512543,3634.847841,2892.496985,497.5744537,3277.817764,3753.89576,4921.933846,5502.448869,5220.352351,10432.48699,12609.76064,4647.58257,5186.511382,6180.346256,7819.227259,5508.61888,5838.059502,7523.663846,7272.577424,6196.553574,7305.371236,6566.751644,10954.8558,10481.04211,9664.517609,9888.290712,10597.47052,10576.2455,11793.9489,11519.07143,11753.62171,11731.04703,2570.572203,9893.378889,10331.45423,9913.817931,11753.62171,12263.16908,11024.68298,12065.71426,12351.5831,12192.26586,12438.14226,12185.67039,12748.64013,12836.00167,12295.36221,13089.07709,12546.238,14135.95562,13934.30371,15411.72326,30698.03096,27425.20974,20274.91115,13294.70552,18377.2872,24336.49755,31752.95641,36063.56515,32718.90741,20067.48165,31754.67318,12137.43726,14849.70595,21476.92495,17667.10162,19693.39564,17602.24988,16356.01386,14376.1197,13252.92713,6864.346078,10624.93527,12224.94798,8153.688259,8146.132814,16659.45205,11484.27801,13389.42641,16949.57595,16795.49871,10577.51266,14451.15049,10304.92062,10714.63753,19326.3207,5759.033699,12641.51908,4277.620543,4481.925793,15972.47189,21521.68323,3462.183514,16356.01386,4134.506201,37840.38068,42759.32973,19310.82331,20610.92069,10952.65104,12100.37165,11578.78706,13765.76086,24692.42966,20104.76195,19867.89819,10075.63246,11526.51093,9212.536349,9811.10311
38,BARRIO MODELIA,Manzana 39 Casa 13 Modelia 1,4.4511654,-75.134308,11668.86527,11307.61722,12446.14913,12228.1198,11789.18472,12087.2122,12651.87338,11672.07208,11857.14791,10942.04388,10872.45944,11686.91179,11695.9215,12030.45419,12432.05918,12152.1404,12122.18984,9617.354253,10252.34499,10379.69108,8234.077547,8956.842151,8373.095669,6452.703453,7578.688051,7264.424688,6706.842258,7659.505314,7486.212289,7709.003134,8036.396257,1215.166023,1261.706076,709.9412664,594.5660343,714.0840607,438.9543942,0,803.9756931,536.8740915,3245.161838,2484.969059,187.8565418,2877.365253,3314.941766,4508.956419,5074.321397,4786.278905,10096.65878,12230.97208,4219.487078,4870.971296,5879.151612,7398.732317,5141.468952,5462.771344,7103.407254,6854.095175,5809.338304,6883.570542,6128.502706,10541.92831,10075.47985,9250.621111,9468.866404,10191.55058,10152.96493,11372.61629,11096.95672,11335.64699,11313.19663,2335.122844,9473.793339,9909.542667,9491.802743,11335.64699,11847.55973,10608.05761,11659.30811,11942.9447,11783.56933,12038.17553,11766.5601,12332.32043,12432.27883,11905.90734,12675.65922,12135.78383,13721.80472,13508.90604,14986.96503,30264.70629,26995.74805,19847.7214,12874.31629,17950.18271,23963.97283,31443.05006,35754.73023,32459.17365,19656.15253,31444.8743,11859.46373,14477.04894,21215.62303,17356.98244,19412.26748,17290.41133,16006.26314,14026.3836,12963.05798,6462.0777,10192.1198,11831.57709,8560.456282,8552.854352,16325.34597,11877.78352,13019.30917,16533.04956,16365.05019,10983.80564,14385.12265,9962.33392,10408.3835,19061.43426,5984.516102,12245.20629,4382.264698,4904.138988,15550.52401,21090.91347,3049.450038,16006.26314,4551.258488,37402.36901,42381.04823,19292.41693,20615.32305,10653.8818,11663.66001,11972.35124,13454.31208,24622.80719,19814.43743,19589.37915,9648.717301,11111.3405,9588.180442,9914.205728
39,LA CEIBITA,Parque Principal,4.453799,-75.127556,12432.88208,12087.28267,13216.51111,12998.5412,12566.01732,12854.931,13413.46373,12445.29163,12626.42442,11720.68796,11656.83953,12465.88124,12473.50601,12791.7259,13175.73922,12905.35835,12860.97592,10388.67752,11023.73994,11153.47834,9009.626299,9729.906324,9145.492167,7234.783436,8365.227664,8045.909191,7495.465542,8376.087104,8210.99017,8446.429542,8794.236079,2009.249286,2048.547301,1493.132341,214.1026666,123.9592077,379.7148856,803.9756931,0,549.4849106,4013.738601,3272.06999,877.2878269,3657.503286,4109.03618,5301.204683,5877.224551,5590.11164,10621.16549,12848.8318,5022.335065,5363.087111,6338.504193,8197.217377,5741.245423,6079.653746,7901.709811,7651.045803,6452.374741,7682.964825,6927.565866,11334.25806,10860.7541,10043.80054,10266.60006,10977.18469,10953.41021,12171.77177,11896.64865,12132.27922,12109.72948,2693.130832,10271.64894,10709.07986,10291.4039,12132.27922,12642.24934,11403.58641,12445.42915,12731.2658,12571.94638,12817.60739,12564.08465,13127.61248,13215.66867,12673.56371,13468.44439,12925.84295,14515.24614,14310.64285,15788.35362,31068.59581,27799.28036,20650.38633,13594.93392,18752.80239,24710.69186,32102.81253,36412.78793,33042.88625,20351.17692,32104.47874,12473.67351,15079.95945,21802.6272,18017.89293,20029.82015,17953.83451,16723.23337,14743.47974,13594.79252,7244.001046,10951.51104,12483.737,7774.017097,7766.463429,17020.70161,11236.70609,13763.28975,17328.54063,17168.81474,10310.06508,14375.12136,10670.21533,11064.8857,19654.23791,5723.507971,13020.64779,4365.047097,4191.104309,16350.14211,21894.74815,3841.373674,16723.23337,3856.147645,38201.55423,43134.87888,19192.15358,20473.15394,11100.11066,12438.44909,11331.07598,13924.77955,24892.54719,20445.80248,20202.95514,10451.18942,11905.64854,8992.705352,9880.610151
40,PARQUE ALAMOS,Alamos,4.4555331,-75.1321957,11933.43566,11605.02688,12722.93301,12505.10038,12079.95978,12358.81459,12911.54297,11955.06788,12131.94272,11237.26214,11181.5088,11982.55423,11988.41379,12289.73595,12660.80366,12396.9508,12343.20465,9897.357728,10532.15705,10664.46314,8524.00296,9240.894005,8656.151486,6759.537426,7895.632846,7568.861788,7030.487391,7849.275525,7687.976072,7929.894903,8291.419006,1588.472841,1611.724449,1072.886979,450.3587076,425.565543,290.8512543,536.8740915,549.4849106,0,3529.8801,2817.846057,485.0663177,3189.608164,3777.204973,4847.526433,5460.583008,5199.390982,10628.42845,12767.56318,4607.512415,5395.363188,6398.244865,7755.255313,5678.1072,5999.636327,7459.466377,7204.870399,6345.206592,7244.853775,6569.746929,10873.49194,10387.23726,9585.697425,9820.41349,10504.18,10516.73144,11729.32044,11456.35486,11681.74089,11658.91894,2815.852987,9825.845164,10268.84781,9851.687844,11681.74089,12186.3167,10950.38964,11972.50837,12261.98888,12102.83545,12334.74566,12115.99721,12673.00494,12738.18451,12177.45158,13007.72519,12459.71196,14055.64421,13878.78072,15354.165,30665.65508,27379.29789,20222.96923,13391.78547,18325.39008,24195.93816,31557.76214,35867.41698,32493.54552,20181.39163,31559.40444,11924.81904,15013.90965,21253.18607,17473.50136,19480.91233,17409.86535,16194.10872,14214.7247,13047.08362,6768.517001,10688.47245,12365.67659,8258.586842,8251.115774,16484.07582,11345.02679,13248.38002,16873.19821,16754.01963,10457.22997,14739.84419,10138.92183,10520.51218,19104.75311,5500.495065,12532.75035,3990.190163,4395.429447,15907.96662,21480.57311,3392.713029,16194.10872,4036.057119,37835.03023,42624.12423,19601.65915,20901.51525,11172.86924,12145.00814,11439.60868,13978.5697,24408.10459,19897.77236,19653.86772,10025.7207,11449.11575,9051.764121,9524.698179
41,PARQUE SAN LUIS GONZAGA,San Luis Gonzaga,4.4500385,-75.1635258,8423.762306,8076.001556,9203.375215,8985.37654,8552.913972,8843.036915,9406.744957,8431.560734,8613.701284,7708.690426,7651.806448,8453.982946,8460.756168,8785.364456,9197.518317,8909.903471,8893.422231,6375.14614,7010.219163,7139.751619,4996.426454,5716.167979,5131.765782,3230.658758,4369.51911,4039.171765,3510.552476,4487.094852,4295.178355,4490.522005,4792.863175,2046.313332,1988.205072,2535.220583,3821.776624,3901.831795,3634.847841,3245.161838,4013.738601,3529.8801,0,807.8691106,3138.509454,406.1721595,1647.124308,1382.585338,2144.377725,2070.461343,9491.347948,10974.80064,1405.157938,5103.660049,6061.276948,4277.703441,4709.291348,4846.390444,3983.606338,3720.988081,4943.171255,3782.743101,3503.099954,7353.12732,6858.034308,6069.967467,6323.697492,6975.127423,7037.562259,8235.120683,7966.894747,8173.878036,8150.673085,4035.597948,6329.850711,6782.787643,6368.201561,8173.878036,8670.456224,7439.559023,8443.297411,8734.2231,8575.190299,8805.994248,8611.372369,9158.400275,9208.307852,8661.698895,9486.076179,8933.798343,10534.59975,10401.4154,11869.77982,27235.47092,23913.22217,16746.67568,10880.44212,14850.89564,20724.19533,28341.74984,32654.36961,29547.09041,17735.50072,28343.9226,8944.606643,13239.24923,18320.42214,14273.67446,16436.73746,14201.0854,12805.81681,10828.34052,9982.038067,3239.528304,7934.520614,10369.28322,11784.81196,11777.2982,13165.38194,13995.09436,9784.14158,13355.42056,13309.98078,13269.94717,15857.39044,6794.875951,7377.681736,16158.14208,6984.070352,9007.092481,4853.664391,7573.804658,12408.71792,18031.35523,474.3916942,12805.81681,7180.437319,34498.00863,39137.07936,20984.01676,22429.41852,10421.40648,9197.483996,14088.47479,12975.32237,22780.41516,16800.02224,16624.29187,6576.564423,7933.175187,11573.48253,9638.874384
42,PEDRO VILLAMARIN,Parque,4.448147,-75.156495,9197.009287,8823.230074,9967.403063,9749.38048,9305.958644,9611.086727,10182.41365,9191.178462,9379.572629,8458.057868,8387.563675,9202.740273,9212.331732,9561.754821,9989.643143,9694.585279,9688.936746,7138.734778,7773.385368,7898.686302,5752.449102,6476.942486,5894.123301,3968.024865,5094.228105,4779.815375,4223.519482,5294.796621,5101.89758,5292.435229,5577.575376,1271.148145,1224.298594,1779.644162,3072.49177,3165.501401,2892.496985,2484.969059,3272.06999,2817.846057,807.8691106,0,2395.246221,406.65057,1435.201648,2031.000784,2667.170889,2464.401713,9301.509134,10975.58212,1827.699323,4625.519257,5623.914271,4937.502475,4374.376512,4566.289093,4641.713475,4387.090941,4736.776737,4427.928692,3893.518057,8062.651393,7590.727001,6772.809742,7002.814243,7706.890832,7699.470426,8911.481857,8638.556174,8865.318098,8842.586517,3277.543142,7008.195298,7451.09296,7034.005903,8865.318098,9372.334019,8134.931598,9174.833986,9459.560949,9300.219353,9553.82225,9298.905422,9858.355812,9947.316067,9429.915026,10196.96134,9653.781692,11244.10374,11062.33964,12537.01324,27864.30066,24566.50287,17407.42685,11106.69074,15509.99922,21510.06928,29149.53086,33462.16273,30342.19662,17961.0354,29151.69905,9733.118314,13247.77436,19111.77759,15080.56603,17236.18966,15008.21094,13608.72439,11631.99735,10779.62544,3977.442421,8232.550449,10426.16109,11044.1285,11036.54556,13972.51047,13624.71031,10575.64476,14059.15347,13945.81565,12850.33067,15251.66259,7602.326853,8178.705267,16949.75934,6833.576964,9762.705815,4766.091414,7016.138103,13090.15905,18671.81188,575.7373739,13608.72439,6629.581564,35075.09867,39915.8167,20349.14568,21775.04034,10146.69011,9579.946141,13718.75236,12779.59126,23391.62934,17602.94319,17422.77365,7213.131586,8635.418384,11227.48164,9845.198758
43,PARQUE CHICO,Chico,4.452501,-75.135354,11560.31491,11210.4784,12341.86738,12123.87242,11689.72281,11981.09999,12541.85852,11569.82829,11752.08843,10844.03839,10779.57647,11589.19275,11597.06219,11920.21437,12312.26032,12037.25914,12000.02945,9513.63917,10148.71248,10277.82662,8133.475515,8854.371101,8270.094338,6357.598511,7487.970172,7168.794347,6618.402988,7527.307721,7357.252954,7585.654893,7923.779262,1137.50262,1172.788502,618.5516699,683.7330218,770.6976317,497.5744537,187.8565418,877.2878269,485.0663177,3138.509454,2395.246221,0,2780.269168,3297.615282,4425.164513,5012.816124,4738.695321,10203.04104,12308.6936,4158.227053,4991.276338,6004.990704,7324.380798,5231.508411,5546.50126,7028.744005,6777.017397,5883.111571,6811.153792,6098.066383,10457.80962,9983.467673,9167.662555,9392.905375,10099.89689,10082.53654,11299.24652,11024.73387,11257.69181,11235.08039,2491.642089,9398.052129,9837.073531,9419.507388,11257.69181,11766.60585,10528.39376,11568.1433,11854.08328,11694.77002,11940.85126,11690.09479,12252.23499,12338.4668,11799.7457,12592.07757,12048.86913,13639.06918,13441.70446,14918.67907,30213.20996,26935.60245,19783.42832,12908.82107,17885.77504,23846.09911,31294.82607,35606.15028,32295.22011,19701.89951,31296.61016,11699.95665,14558.99339,21051.88561,17208.55017,19254.09711,17142.62649,15875.21239,13895.24959,12807.33121,6366.828036,10203.57277,11897.08234,8651.233976,8643.676966,16186.75974,11817.95363,12899.69761,16453.16255,16307.11508,10936.76666,14566.97645,9827.357507,10258.08922,18898.59088,5840.908828,12144.6624,4210.553769,4880.467469,15477.93356,21033.5452,2965.624517,15875.21239,4520.527584,37368.24809,42267.0503,19478.19083,20802.27709,10778.39292,11662.13511,11912.552,13572.38211,24435.04339,19659.16999,19430.42836,9584.300825,11029.86586,9514.405379,9739.847652
